Ward code,Year,population,Square Kilometres,Population Density
E05013556,2021,11398.666666666666,2.3926666666666665,5264.49
E05013556,2022,11488.0,2.3926666666666665,5302.06
E05013556,2023,11568.0,2.3926666666666665,5335.57
E05013556,2024,11629.333333333334,2.3926666666666665,5359.71
E05013556,2025,11707.0,2.3926666666666665,5394.26
E05013557,2013,11978.5,1.518,7895.67
E05013557,2014,11999.0,1.518,7908.93
E05013557,2015,12029.5,1.518,7928.62
E05013557,2016,12137.0,1.518,7999.78
E05013557,2017,12188.0,1.518,8033.54
E05013557,2018,12262.0,1.518,8082.54
E05013557,2019,12352.0,1.518,8142.07
E05013557,2020,12409.5,1.518,8179.82
E05013557,2021,12459.0,1.518,8212.32
E05013557,2022,12503.0,1.518,8241.24
E05013557,2023,12537.0,1.518,8263.55
E05013557,2024,12551.5,1.518,8273.02
E05013557,2025,12567.5,1.518,8283.26
E05013558,2013,12786.0,1.506,8490.04
E05013558,2014,12759.0,1.506,8472.11
E05013558,2015,12712.0,1.506,8440.9
E05013558,2016,12885.0,1.506,8555.78
E05013558,2017,12966.0,1.506,8609.56
E05013558,2018,13087.0,1.506,8689.91
E05013558,2019,13223.0,1.506,8780.21
E05013558,2020,13255.0,1.506,8801.46
E05013558,2021,13285.0,1.506,8821.38
E05013558,2022,13316.0,1.506,8841.97
E05013558,2023,13332.0,1.506,8852.59
E05013558,2024,13331.0,1.506,8851.93
E05013558,2025,13288.0,1.506,8823.37
E05013559,2013,12265.0,1.541,7970.91
E05013559,2014,12284.5,1.541,7982.88
E05013559,2015,12230.0,1.541,7947.61
E05013559,2016,12283.5,1.541,7984.11
E05013559,2017,12317.5,1.541,8006.87
E05013559,2018,12385.0,1.541,8051.49
E05013559,2019,12473.0,1.541,8109.33
E05013559,2020,12496.5,1.541,8124.72
E05013559,2021,12512.0,1.541,8134.99
E05013559,2022,12534.0,1.541,8149.41
E05013559,2023,12538.0,1.541,8152.18
E05013559,2024,12531.5,1.541,8148.04
E05013559,2025,12527.0,1.541,8144.55
E05013560,2013,12585.0,5.0435,2503.63
E05013560,2014,12803.0,5.0435,2547.02
E05013560,2015,12957.5,5.0435,2578.0
E05013560,2016,13153.5,5.0435,2613.6
E05013560,2017,13262.0,5.0435,2635.65
E05013560,2018,13398.5,5.0435,2663.95
E05013560,2019,13524.0,5.0435,2689.84
E05013560,2020,13690.5,5.0435,2720.53
E05013560,2021,13832.5,5.0435,2746.4
E05013560,2022,13970.0,5.0435,2771.36
E05013560,2023,14081.0,5.0435,2791.33
E05013560,2024,14178.0,5.0435,2808.51
E05013560,2025,14193.5,5.0435,2810.86
E05013561,2013,11567.0,1.193,9695.73
E05013561,2014,11688.0,1.193,9797.15
E05013561,2015,11723.0,1.193,9826.49
E05013561,2016,12027.0,1.193,10081.31
E05013561,2017,12269.0,1.193,10284.16
E05013561,2018,12544.0,1.193,10514.67
E05013561,2019,12829.0,1.193,10753.56
E05013561,2020,12905.0,1.193,10817.27
E05013561,2021,12971.0,1.193,10872.59
E05013561,2022,13005.0,1.193,10901.09
E05013561,2023,13014.0,1.193,10908.63
E05013561,2024,13030.0,1.193,10922.05
E05013561,2025,13058.0,1.193,10945.52
E05013562,2013,12102.5,1.4195,8686.87
E05013562,2014,12321.0,1.4195,8833.57
E05013562,2015,12337.0,1.4195,8847.33
E05013562,2016,12473.5,1.4195,8965.32
E05013562,2017,12612.5,1.4195,9077.68
E05013562,2018,12791.0,1.4195,9217.84
E05013562,2019,12974.5,1.4195,9362.2
E05013562,2020,13355.0,1.4195,9602.13
E05013562,2021,13721.5,1.4195,9832.41
E05013562,2022,14073.5,1.4195,10050.18
E05013562,2023,14398.5,1.4195,10248.67
E05013562,2024,14714.5,1.4195,10442.49
E05013562,2025,14941.0,1.4195,10583.33
E05013563,2013,11672.0,2.548,5265.61
E05013563,2014,11818.5,2.548,5317.35
E05013563,2015,11863.5,2.548,5338.06
E05013563,2016,11732.0,2.548,5254.62
E05013563,2017,11789.0,2.548,5273.02
E05013563,2018,11863.0,2.548,5296.37
E05013563,2019,11950.5,2.548,5328.02
E05013563,2020,12050.0,2.548,5393.44
E05013563,2021,12131.0,2.548,5450.28
E05013563,2022,12210.5,2.548,5505.76
E05013563,2023,12278.5,2.548,5556.51
E05013563,2024,12340.5,2.548,5603.69
E05013563,2025,12370.5,2.548,5624.55
E05013564,2013,13578.666666666666,2.474666666666667,5624.61
E05013564,2014,13784.333333333334,2.474666666666667,5711.25
E05013564,2015,13897.666666666666,2.474666666666667,5759.25
E05013564,2016,14047.0,2.474666666666667,5822.02
E05013564,2017,14124.0,2.474666666666667,5854.09
E05013564,2018,14146.333333333334,2.474666666666667,5863.35
E05013564,2019,14156.666666666666,2.474666666666667,5867.31
E05013564,2020,14113.333333333334,2.474666666666667,5849.88
E05013564,2021,14049.0,2.474666666666667,5824.25
E05013564,2022,13975.333333333334,2.474666666666667,5794.41
E05013564,2023,13893.0,2.474666666666667,5760.71
E05013564,2024,13797.0,2.474666666666667,5720.6
E05013564,2025,13774.666666666666,2.474666666666667,5710.46
E05013565,2013,12759.5,5.192,3015.36
E05013565,2014,12957.0,5.192,3057.21
E05013565,2015,13058.0,5.192,3078.19
E05013565,2016,13174.0,5.192,3104.42
E05013565,2017,13289.5,5.192,3125.95
E05013565,2018,13374.0,5.192,3138.76
E05013565,2019,13450.0,5.192,3149.62
E05013565,2020,13456.0,5.192,3143.08
E05013565,2021,13428.0,5.192,3127.92
E05013565,2022,13405.0,5.192,3114.14
E05013565,2023,13375.5,5.192,3099.68
E05013565,2024,13337.5,5.192,3084.38
E05013565,2025,13398.0,5.192,3091.64
E05013566,2013,14901.25,3.69475,4069.87
E05013566,2014,15187.5,3.69475,4146.81
E05013566,2015,15344.25,3.69475,4189.34
E05013566,2016,15597.25,3.69475,4257.9
E05013566,2017,16026.0,3.69475,4370.36
E05013566,2018,16355.5,3.69475,4454.63
E05013566,2019,16665.5,3.69475,4532.88
E05013566,2020,17114.75,3.69475,4638.02
E05013566,2021,17532.5,3.69475,4734.05
E05013566,2022,17950.75,3.69475,4830.3
E05013566,2023,18353.25,3.69475,4922.47
E05013566,2024,18727.25,3.69475,5007.11
E05013566,2025,18878.25,3.69475,5044.63
E05013567,2013,12344.5,2.8432500000000003,4717.58
E05013567,2014,12546.75,2.8432500000000003,4788.4
E05013567,2015,12689.0,2.8432500000000003,4844.76
E05013567,2016,12826.0,2.8432500000000003,4894.96
E05013567,2017,12899.5,2.8432500000000003,4920.7
E05013567,2018,12943.75,2.8432500000000003,4936.67
E05013567,2019,12974.0,2.8432500000000003,4947.88
E05013567,2020,13064.5,2.8432500000000003,4982.31
E05013567,2021,13139.0,2.8432500000000003,5011.86
E05013567,2022,13206.5,2.8432500000000003,5040.02
E05013567,2023,13255.25,2.8432500000000003,5057.65
E05013567,2024,13306.75,2.8432500000000003,5078.67
E05013567,2025,13441.0,2.8432500000000003,5130.5
E05013568,2013,7597.0,15.224,499.01
E05013568,2014,7698.0,15.224,505.65
E05013568,2015,7771.0,15.224,510.44
E05013568,2016,7840.0,15.224,514.98
E05013568,2017,7904.0,15.224,519.18
E05013568,2018,7944.0,15.224,521.81
E05013568,2019,7989.0,15.224,524.76
E05013568,2020,7950.0,15.224,522.2
E05013568,2021,7891.0,15.224,518.33
E05013568,2022,7822.0,15.224,513.79
E05013568,2023,7748.0,15.224,508.93
E05013568,2024,7660.0,15.224,503.15
E05013568,2025,7648.0,15.224,502.36
E05013569,2013,16170.333333333334,3.5380000000000003,4684.72
E05013569,2014,16589.0,3.5380000000000003,4805.51
E05013569,2015,16791.333333333332,3.5380000000000003,4863.78
E05013569,2016,16994.666666666668,3.5380000000000003,4922.29
E05013569,2017,17375.666666666668,3.5380000000000003,5018.4
E05013569,2018,17678.666666666668,3.5380000000000003,5091.66
E05013569,2019,17975.0,3.5380000000000003,5162.34
E05013569,2020,18629.33333333333,3.5380000000000003,5321.26
E05013569,2021,19256.33333333333,3.5380000000000003,5472.45
E05013569,2022,19891.33333333333,3.5380000000000003,5627.3
E05013569,2023,20501.33333333333,3.5380000000000003,5774.63
E05013569,2024,21065.666666666668,3.5380000000000003,5908.27
E05013569,2025,21288.0,3.5380000000000003,5966.32
E05013570,2013,12721.0,23.525,540.74
E05013570,2014,12959.0,23.525,550.86
E05013570,2015,13108.0,23.525,557.19
E05013570,2016,13542.0,23.525,575.64
E05013570,2017,13702.0,23.525,582.44
E05013570,2018,13835.0,23.525,588.1
E05013570,2019,13956.0,23.525,593.24
E05013570,2020,13923.0,23.525,591.84
E05013570,2021,13870.0,23.525,589.59
E05013570,2022,13787.0,23.525,586.06
E05013570,2023,13686.0,23.525,581.76
E05013570,2024,13556.0,23.525,576.24
E05013570,2025,13548.0,23.525,575.9
E05013571,2013,12988.0,4.1135,3215.85
E05013571,2014,13264.5,4.1135,3282.4
E05013571,2015,13893.5,4.1135,3422.47
E05013571,2016,14244.0,4.1135,3503.27
E05013571,2017,14392.0,4.1135,3537.12
E05013571,2018,14499.5,4.1135,3561.54
E05013571,2019,14599.5,4.1135,3584.06
E05013571,2020,15077.0,4.1135,3687.75
E05013571,2021,15560.0,4.1135,3793.84
E05013571,2022,16014.5,4.1135,3892.72
E05013571,2023,16470.5,4.1135,3991.96
E05013571,2024,16883.0,4.1135,4080.87
E05013571,2025,16997.5,4.1135,4106.23
E05013572,2013,13605.0,3.6756666666666655,3846.25
E05013572,2014,13867.333333333334,3.6756666666666655,3918.11
E05013572,2015,14331.666666666666,3.6756666666666655,4027.33
E05013572,2016,14653.333333333334,3.6756666666666655,4110.57
E05013572,2017,14935.666666666666,3.6756666666666655,4191.72
E05013572,2018,15115.0,3.6756666666666655,4242.6
E05013572,2019,15269.333333333334,3.6756666666666655,4285.85
E05013572,2020,15583.333333333334,3.6756666666666655,4354.46
E05013572,2021,15859.333333333334,3.6756666666666655,4412.05
E05013572,2022,16130.666666666666,3.6756666666666655,4468.92
E05013572,2023,16396.666666666668,3.6756666666666655,4523.98
E05013572,2024,16629.666666666668,3.6756666666666655,4570.58
E05013572,2025,16736.666666666668,3.6756666666666655,4597.51
E05013573,2013,10543.0,8.308,1622.81
E05013573,2014,10735.5,8.308,1654.22
E05013573,2015,10836.5,8.308,1669.54
E05013573,2016,10947.75,8.308,1687.12
E05013573,2017,11076.5,8.308,1709.05
E05013573,2018,11190.75,8.308,1729.13
E05013573,2019,11312.5,8.308,1750.92
E05013573,2020,11337.0,8.308,1755.19
E05013573,2021,11334.75,8.308,1755.7
E05013573,2022,11328.5,8.308,1755.66
E05013573,2023,11305.0,8.308,1752.9
E05013573,2024,11273.5,8.308,1749.16
E05013573,2025,11318.75,8.308,1756.78
E05013574,2013,10752.0,7.406000000000001,1451.8
E05013574,2014,10886.0,7.406000000000001,1469.89
E05013574,2015,11079.0,7.406000000000001,1495.95
E05013574,2016,11218.0,7.406000000000001,1514.72
E05013574,2017,11297.0,7.406000000000001,1525.38
E05013574,2018,11355.0,7.406000000000001,1533.22
E05013574,2019,11389.0,7.406000000000001,1537.81
E05013574,2020,11452.0,7.406000000000001,1546.31
E05013574,2021,11506.0,7.406000000000001,1553.61
E05013574,2022,11536.0,7.406000000000001,1557.66
E05013574,2023,11562.0,7.406000000000001,1561.17
E05013574,2024,11572.0,7.406000000000001,1562.52
E05013574,2025,11638.0,7.406000000000001,1571.43
E05013575,2013,12020.0,3.3280000000000003,3611.78
E05013575,2014,12180.0,3.3280000000000003,3659.86
E05013575,2015,12286.0,3.3280000000000003,3691.71
E05013575,2016,12405.0,3.3280000000000003,3727.46
E05013575,2017,12466.0,3.3280000000000003,3745.79
E05013575,2018,12498.0,3.3280000000000003,3755.41
E05013575,2019,12544.0,3.3280000000000003,3769.23
E05013575,2020,12590.0,3.3280000000000003,3783.05
E05013575,2021,12638.0,3.3280000000000003,3797.48
E05013575,2022,12659.0,3.3280000000000003,3803.79
E05013575,2023,12682.0,3.3280000000000003,3810.7
E05013575,2024,12688.0,3.3280000000000003,3812.5
E05013575,2025,12797.0,3.3280000000000003,3845.25
E05013576,2013,16170.333333333334,3.5380000000000003,4684.72
E05013576,2014,16589.0,3.5380000000000003,4805.51
E05013576,2015,16791.333333333332,3.5380000000000003,4863.78
E05013576,2016,16994.666666666668,3.5380000000000003,4922.29
E05013576,2017,17375.666666666668,3.5380000000000003,5018.4
E05013576,2018,17678.666666666668,3.5380000000000003,5091.66
E05013576,2019,17975.0,3.5380000000000003,5162.34
E05013576,2020,18629.33333333333,3.5380000000000003,5321.26
E05013576,2021,19256.33333333333,3.5380000000000003,5472.45
E05013576,2022,19891.33333333333,3.5380000000000003,5627.3
E05013576,2023,20501.33333333333,3.5380000000000003,5774.63
E05013576,2024,21065.666666666668,3.5380000000000003,5908.27
E05013576,2025,21288.0,3.5380000000000003,5966.32
E05013577,2013,11178.0,6.0633333333333335,2908.96
E05013577,2014,11371.166666666666,6.0633333333333335,2957.98
E05013577,2015,11493.166666666666,6.0633333333333335,2987.77
E05013577,2016,11623.5,6.0633333333333335,3021.54
E05013577,2017,11728.166666666666,6.0633333333333335,3046.68
E05013577,2018,11807.333333333334,6.0633333333333335,3065.81
E05013577,2019,11879.0,6.0633333333333335,3082.29
E05013577,2020,11925.0,6.0633333333333335,3097.26
E05013577,2021,11959.333333333334,6.0633333333333335,3110.77
E05013577,2022,11976.166666666666,6.0633333333333335,3119.46
E05013577,2023,11990.166666666666,6.0633333333333335,3126.99
E05013577,2024,11991.666666666666,6.0633333333333335,3132.02
E05013577,2025,12075.333333333334,6.0633333333333335,3158.14
E05013578,2013,11528.5,3.182,4264.7
E05013578,2014,11733.5,3.182,4331.75
E05013578,2015,11838.5,3.182,4371.28
E05013578,2016,11967.5,3.182,4418.79
E05013578,2017,12116.0,3.182,4461.95
E05013578,2018,12252.0,3.182,4500.32
E05013578,2019,12391.5,3.182,4535.86
E05013578,2020,12427.0,3.182,4554.26
E05013578,2021,12466.0,3.182,4575.41
E05013578,2022,12489.5,3.182,4589.69
E05013578,2023,12499.5,3.182,4598.52
E05013578,2024,12505.0,3.182,4606.32
E05013578,2025,12596.0,3.182,4644.89
E05013579,2013,12317.5,4.712,3826.02
E05013579,2014,12514.0,4.712,3879.49
E05013579,2015,12679.0,4.712,3938.12
E05013579,2016,12793.5,4.712,3972.02
E05013579,2017,12899.0,4.712,3993.31
E05013579,2018,12986.0,4.712,4008.49
E05013579,2019,13070.0,4.712,4023.81
E05013579,2020,13166.0,4.712,4056.12
E05013579,2021,13233.0,4.712,4079.09
E05013579,2022,13319.5,4.712,4111.2
E05013579,2023,13360.0,4.712,4123.18
E05013579,2024,13414.0,4.712,4145.49
E05013579,2025,13550.5,4.712,4189.78
E05013580,2013,13605.0,3.6756666666666655,3846.25
E05013580,2014,13867.333333333334,3.6756666666666655,3918.11
E05013580,2015,14331.666666666666,3.6756666666666655,4027.33
E05013580,2016,14653.333333333334,3.6756666666666655,4110.57
E05013580,2017,14935.666666666666,3.6756666666666655,4191.72
E05013580,2018,15115.0,3.6756666666666655,4242.6
E05013580,2019,15269.333333333334,3.6756666666666655,4285.85
E05013580,2020,15583.333333333334,3.6756666666666655,4354.46
E05013580,2021,15859.333333333334,3.6756666666666655,4412.05
E05013580,2022,16130.666666666666,3.6756666666666655,4468.92
E05013580,2023,16396.666666666668,3.6756666666666655,4523.98
E05013580,2024,16629.666666666668,3.6756666666666655,4570.58
E05013580,2025,16736.666666666668,3.6756666666666655,4597.51
E05013581,2013,15524.0,3.49,4448.14
E05013581,2014,16284.0,3.49,4665.9
E05013581,2015,17374.0,3.49,4978.22
E05013581,2016,18021.0,3.49,5163.61
E05013581,2017,18387.0,3.49,5268.48
E05013581,2018,18714.0,3.49,5362.18
E05013581,2019,19015.0,3.49,5448.42
E05013581,2020,19070.0,3.49,5464.18
E05013581,2021,19082.0,3.49,5467.62
E05013581,2022,19074.0,3.49,5465.33
E05013581,2023,19023.0,3.49,5450.72
E05013581,2024,18950.0,3.49,5429.8
E05013581,2025,18989.0,3.49,5440.97
E05013582,2013,16549.0,3.935,4218.59
E05013582,2014,17011.5,3.935,4339.46
E05013582,2015,17235.5,3.935,4397.9
E05013582,2016,17443.5,3.935,4450.3
E05013582,2017,17944.5,3.935,4568.78
E05013582,2018,18373.0,3.935,4669.19
E05013582,2019,18800.0,3.935,4768.83
E05013582,2020,19794.5,3.935,5011.96
E05013582,2021,20756.0,3.935,5246.4
E05013582,2022,21700.0,3.935,5475.58
E05013582,2023,22626.5,3.935,5700.75
E05013582,2024,23513.5,3.935,5915.98
E05013582,2025,23807.0,3.935,5988.48
E05013583,2013,13945.5,2.2255000000000003,6276.64
E05013583,2014,14178.5,2.2255000000000003,6381.21
E05013583,2015,14312.0,2.2255000000000003,6440.93
E05013583,2016,14483.5,2.2255000000000003,6517.43
E05013583,2017,14569.5,2.2255000000000003,6555.6
E05013583,2018,14596.0,2.2255000000000003,6567.14
E05013583,2019,14608.5,2.2255000000000003,6572.07
E05013583,2020,14580.0,2.2255000000000003,6558.21
E05013583,2021,14540.0,2.2255000000000003,6538.77
E05013583,2022,14482.5,2.2255000000000003,6511.83
E05013583,2023,14411.0,2.2255000000000003,6478.77
E05013583,2024,14317.5,2.2255000000000003,6435.6
E05013583,2025,14288.5,2.2255000000000003,6421.89
E05013584,2013,15123.333333333334,3.887333333333333,3904.19
E05013584,2014,15395.333333333334,3.887333333333333,3971.6
E05013584,2015,15549.0,3.887333333333333,4010.55
E05013584,2016,15819.666666666666,3.887333333333333,4080.58
E05013584,2017,16264.666666666666,3.887333333333333,4189.89
E05013584,2018,16614.666666666668,3.887333333333333,4273.59
E05013584,2019,16950.333333333332,3.887333333333333,4353.0
E05013584,2020,17509.666666666668,3.887333333333333,4480.46
E05013584,2021,18043.33333333333,3.887333333333333,4601.02
E05013584,2022,18576.0,3.887333333333333,4721.34
E05013584,2023,19095.33333333333,3.887333333333333,4838.66
E05013584,2024,19582.666666666668,3.887333333333333,4947.89
E05013584,2025,19754.33333333333,3.887333333333333,4988.39
E05013585,2013,12100.333333333334,1.7733333333333334,7899.05
E05013585,2014,12223.0,1.7733333333333334,7971.4
E05013585,2015,12500.666666666666,1.7733333333333334,8142.9
E05013585,2016,12713.333333333334,1.7733333333333334,8282.28
E05013585,2017,12807.333333333334,1.7733333333333334,8341.67
E05013585,2018,12857.0,1.7733333333333334,8373.25
E05013585,2019,12913.666666666666,1.7733333333333334,8407.33
E05013585,2020,12989.0,1.7733333333333334,8468.61
E05013585,2021,13028.0,1.7733333333333334,8508.0
E05013585,2022,13051.333333333334,1.7733333333333334,8538.7
E05013585,2023,13057.0,1.7733333333333334,8557.01
E05013585,2024,13042.666666666666,1.7733333333333334,8565.1
E05013585,2025,12970.0,1.7733333333333334,8517.38
E05013586,2013,14246.0,1.384,10293.35
E05013586,2014,14472.0,1.384,10456.65
E05013586,2015,14730.0,1.384,10643.06
E05013586,2016,14992.0,1.384,10832.37
E05013586,2017,15118.0,1.384,10923.41
E05013586,2018,15195.0,1.384,10979.05
E05013586,2019,15253.0,1.384,11020.95
E05013586,2020,15214.0,1.384,10992.77
E05013586,2021,15138.0,1.384,10937.86
E05013586,2022,15047.0,1.384,10872.11
E05013586,2023,14935.0,1.384,10791.18
E05013586,2024,14824.0,1.384,10710.98
E05013586,2025,14753.0,1.384,10659.68
E05013587,2013,14502.0,1.5036666666666667,10651.12
E05013587,2014,14671.666666666666,1.5036666666666667,10773.25
E05013587,2015,15023.666666666666,1.5036666666666667,10989.46
E05013587,2016,15264.333333333334,1.5036666666666667,11168.5
E05013587,2017,15338.333333333334,1.5036666666666667,11220.7
E05013587,2018,15360.333333333334,1.5036666666666667,11235.64
E05013587,2019,15378.333333333334,1.5036666666666667,11247.88
E05013587,2020,15542.0,1.5036666666666667,11328.97
E05013587,2021,15688.333333333334,1.5036666666666667,11395.27
E05013587,2022,15838.333333333334,1.5036666666666667,11467.12
E05013587,2023,15985.0,1.5036666666666667,11534.77
E05013587,2024,16107.333333333334,1.5036666666666667,11586.13
E05013587,2025,16373.666666666666,1.5036666666666667,11726.02
E05013588,2013,12225.4,1.5482,8768.16
E05013588,2014,12372.8,1.5482,8866.0
E05013588,2015,12620.6,1.5482,9031.31
E05013588,2016,12849.8,1.5482,9192.41
E05013588,2017,12984.6,1.5482,9282.31
E05013588,2018,13075.2,1.5482,9340.09
E05013588,2019,13156.6,1.5482,9390.29
E05013588,2020,13184.6,1.5482,9411.98
E05013588,2021,13187.4,1.5482,9415.87
E05013588,2022,13175.6,1.5482,9409.28
E05013588,2023,13145.6,1.5482,9390.42
E05013588,2024,13094.0,1.5482,9357.14
E05013588,2025,13014.8,1.5482,9297.14
E05013589,2013,12571.0,2.3035,5582.15
E05013589,2014,12807.0,2.3035,5691.12
E05013589,2015,12982.0,2.3035,5769.56
E05013589,2016,13204.0,2.3035,5869.31
E05013589,2017,13336.5,2.3035,5930.53
E05013589,2018,13402.0,2.3035,5961.12
E05013589,2019,13470.0,2.3035,5991.66
E05013589,2020,13455.0,2.3035,5985.45
E05013589,2021,13396.0,2.3035,5959.54
E05013589,2022,13309.0,2.3035,5921.49
E05013589,2023,13210.0,2.3035,5877.55
E05013589,2024,13090.5,2.3035,5825.28
E05013589,2025,12987.0,2.3035,5779.61
E05013590,2013,14307.5,1.3295,11192.99
E05013590,2014,14502.0,1.3295,11345.19
E05013590,2015,14760.5,1.3295,11542.16
E05013590,2016,15113.5,1.3295,11814.42
E05013590,2017,15317.0,1.3295,11970.08
E05013590,2018,15440.5,1.3295,12064.61
E05013590,2019,15542.5,1.3295,12141.31
E05013590,2020,15605.0,1.3295,12184.85
E05013590,2021,15631.5,1.3295,12200.19
E05013590,2022,15643.0,1.3295,12203.07
E05013590,2023,15620.5,1.3295,12180.12
E05013590,2024,15584.5,1.3295,12147.71
E05013590,2025,15584.5,1.3295,12159.92
E05013591,2013,15772.0,1.1945,13238.27
E05013591,2014,16021.0,1.1945,13445.03
E05013591,2015,16293.5,1.1945,13671.9
E05013591,2016,16645.5,1.1945,13967.81
E05013591,2017,16849.0,1.1945,14138.18
E05013591,2018,16974.0,1.1945,14242.77
E05013591,2019,17065.0,1.1945,14318.98
E05013591,2020,17216.0,1.1945,14437.64
