New ward code,Year,Population,Square Kilometres,Population per square kilometre
E05013715,2022,21129.0,2.1845,9849.41093817553
E05013715,2023,21391.5,2.1845,9975.8700821444
E05013715,2024,21633.5,2.1845,10092.277345438824
E05013715,2025,21667.5,2.1845,10110.138348465196
E05013716,2013,16311.5,1.6475,9884.589353923328
E05013716,2014,16688.5,1.6475,10110.46626073532
E05013716,2015,16830.0,1.6475,10195.826117472374
E05013716,2016,16932.0,1.6475,10256.920406934008
E05013716,2017,17056.0,1.6475,10331.503287778489
E05013716,2018,17184.0,1.6475,10408.543800552497
E05013716,2019,17288.0,1.6475,10471.335245766879
E05013716,2020,17326.0,1.6475,10494.654364867845
E05013716,2021,17338.5,1.6475,10502.522510168557
E05013716,2022,17342.5,1.6475,10505.249792279048
E05013716,2023,17318.5,1.6475,10491.029108948995
E05013716,2024,17263.5,1.6475,10457.868219025986
E05013716,2025,17163.0,1.6475,10397.535880246567
E05013717,2013,15116.5,2.0655,7450.719307609502
E05013717,2014,15350.25,2.0655,7566.415062561878
E05013717,2015,15642.5,2.0655,7717.7733280168595
E05013717,2016,15733.75,2.0655,7763.162012362936
E05013717,2017,15882.25,2.0655,7838.410457607774
E05013717,2018,16029.75,2.0655,7914.080368793157
E05013717,2019,16159.5,2.0655,7981.209725208893
E05013717,2020,16227.0,2.0655,8015.457790113818
E05013717,2021,16289.0,2.0655,8047.780961640922
E05013717,2022,16335.25,2.0655,8071.720649884597
E05013717,2023,16373.0,2.0655,8091.297743393789
E05013717,2024,16363.25,2.0655,8086.807960930879
E05013717,2025,16519.25,2.0655,8176.366584631438
E05013718,2013,15612.5,1.7025000000000001,9174.175098441634
E05013718,2014,15860.5,1.7025000000000001,9319.917885944342
E05013718,2015,15997.5,1.7025000000000001,9400.435586115898
E05013718,2016,16055.0,1.7025000000000001,9434.216628182532
E05013718,2017,16102.5,1.7025000000000001,9462.187095002215
E05013718,2018,16183.5,1.7025000000000001,9509.84002285585
E05013718,2019,16224.5,1.7025000000000001,9533.880415325013
E05013718,2020,16293.5,1.7025000000000001,9574.235101947303
E05013718,2021,16346.5,1.7025000000000001,9605.286484822806
E05013718,2022,16370.5,1.7025000000000001,9619.231865415484
E05013718,2023,16374.0,1.7025000000000001,9621.04214944358
E05013718,2024,16377.0,1.7025000000000001,9622.625738225994
E05013718,2025,16349.5,1.7025000000000001,9606.557289373548
E05013719,2013,17317.333333333332,1.7590000000000001,9863.417181252924
E05013719,2014,17747.666666666668,1.7590000000000001,10110.308825121645
E05013719,2015,18491.333333333332,1.7590000000000001,10528.9580952618
E05013719,2016,18975.333333333332,1.7590000000000001,10800.188353954532
E05013719,2017,19547.666666666668,1.7590000000000001,11122.68677122674
E05013719,2018,20101.666666666668,1.7590000000000001,11435.123804787747
E05013719,2019,20651.333333333332,1.7590000000000001,11744.599396502183
E05013719,2020,21210.666666666668,1.7590000000000001,12056.747533857553
E05013719,2021,21734.0,1.7590000000000001,12348.465791401788
E05013719,2022,22244.0,1.7590000000000001,12632.561110915587
E05013719,2023,22709.0,1.7590000000000001,12891.162954420253
E05013719,2024,23153.0,1.7590000000000001,13137.848315987045
E05013719,2025,23559.666666666668,1.7590000000000001,13363.364312785436
E05013720,2013,14678.0,2.3065,6369.841558732921
E05013720,2014,14911.0,2.3065,6471.409069897702
E05013720,2015,15110.0,2.3065,6559.086291034146
E05013720,2016,15187.5,2.3065,6591.4179497758
E05013720,2017,15321.5,2.3065,6650.458599215228
E05013720,2018,15442.0,2.3065,6704.081261989152
E05013720,2019,15536.5,2.3065,6746.153025256646
E05013720,2020,15592.0,2.3065,6769.710581472034
E05013720,2021,15625.5,2.3065,6783.686602413339
E05013720,2022,15655.0,2.3065,6796.205668366101
E05013720,2023,15677.0,2.3065,6805.150573973638
E05013720,2024,15662.0,2.3065,6797.769339990544
E05013720,2025,15633.0,2.3065,6784.636606328164
E05013721,2013,17656.0,1.774,9952.649379932356
E05013721,2014,18013.0,1.774,10153.889515219842
E05013721,2015,19536.0,1.774,11012.401352874858
E05013721,2016,20109.0,1.774,11335.400225479143
E05013721,2017,21237.0,1.774,11971.251409244645
E05013721,2018,22365.0,1.774,12607.102593010146
E05013721,2019,23514.0,1.774,13254.791431792559
E05013721,2020,24417.0,1.774,13763.810597519729
E05013721,2021,25271.0,1.774,14245.208568207441
E05013721,2022,26093.0,1.774,14708.568207440812
E05013721,2023,26854.0,1.774,15137.542277339346
E05013721,2024,27608.0,1.774,15562.570462232243
E05013721,2025,28472.0,1.774,16049.605411499437
E05013722,2013,15440.0,1.828,8446.389496717724
E05013722,2014,15726.0,1.828,8602.844638949671
E05013722,2015,16005.0,1.828,8755.4704595186
E05013722,2016,16148.0,1.828,8833.698030634572
E05013722,2017,16388.0,1.828,8964.989059080963
E05013722,2018,16608.0,1.828,9085.339168490153
E05013722,2019,16836.0,1.828,9210.065645514223
E05013722,2020,16985.0,1.828,9291.575492341357
E05013722,2021,17077.0,1.828,9341.903719912472
E05013722,2022,17171.0,1.828,9393.326039387308
E05013722,2023,17245.0,1.828,9433.807439824945
E05013722,2024,17273.0,1.828,9449.124726477025
E05013722,2025,17192.0,1.828,9404.814004376367
E05013723,2013,14896.0,2.3905000000000003,6231.3124990375345
E05013723,2014,15188.5,2.3905000000000003,6353.6491808189985
E05013723,2015,15293.5,2.3905000000000003,6397.575950811341
E05013723,2016,15392.0,2.3905000000000003,6438.7974040718955
E05013723,2017,15459.0,2.3905000000000003,6466.827911791923
E05013723,2018,15505.0,2.3905000000000003,6486.068130688173
E05013723,2019,15533.5,2.3905000000000003,6497.9899336563485
E05013723,2020,15588.5,2.3905000000000003,6521.006868856843
E05013723,2021,15611.5,2.3905000000000003,6530.640627821775
E05013723,2022,15637.0,2.3905000000000003,6541.313762492808
E05013723,2023,15664.5,2.3905000000000003,6552.82642994438
E05013723,2024,15670.5,2.3905000000000003,6555.345553267414
E05013723,2025,15635.0,2.3905000000000003,6540.505991087915
E05013724,2013,16307.5,1.98225,8281.031623867708
E05013724,2014,16683.0,1.98225,8469.163432604208
E05013724,2015,17093.0,1.98225,8679.759186922707
E05013724,2016,17607.5,1.98225,8933.754509915761
E05013724,2017,17901.0,1.98225,9080.85027173641
E05013724,2018,18208.25,1.98225,9234.829764532058
E05013724,2019,18497.25,1.98225,9379.872970579618
E05013724,2020,18688.25,1.98225,9475.714542039392
E05013724,2021,18869.75,1.98225,9567.346714125151
E05013724,2022,19035.0,1.98225,9649.979333491206
E05013724,2023,19177.5,1.98225,9721.53876172847
E05013724,2024,19266.5,1.98225,9765.774045351529
E05013724,2025,19450.25,1.98225,9868.93144497546
E05013725,2013,16959.75,1.783,9518.059491792661
E05013725,2014,17423.5,1.783,9771.032685551323
E05013725,2015,17806.75,1.783,9978.154766494474
E05013725,2016,18364.25,1.783,10258.264618640573
E05013725,2017,18671.0,1.783,10420.62474233217
E05013725,2018,18986.0,1.783,10587.403767237713
E05013725,2019,19277.75,1.783,10740.948110062198
E05013725,2020,19488.25,1.783,10849.166788019906
E05013725,2021,19674.0,1.783,10943.598100230953
E05013725,2022,19838.25,1.783,11026.224016884438
E05013725,2023,19976.25,1.783,11094.32390337349
E05013725,2024,20073.25,1.783,11139.46199847058
E05013725,2025,20237.75,1.783,11227.677451895841
E05013726,2013,14997.0,1.8090000000000002,8290.215588723051
E05013726,2014,15360.0,1.8090000000000002,8490.878938640131
E05013726,2015,15525.0,1.8090000000000002,8582.089552238805
E05013726,2016,15654.0,1.8090000000000002,8653.39966832504
E05013726,2017,15779.0,1.8090000000000002,8722.498618021005
E05013726,2018,15888.0,1.8090000000000002,8782.752902155886
E05013726,2019,15991.0,1.8090000000000002,8839.690436705361
E05013726,2020,16181.0,1.8090000000000002,8944.720840243228
E05013726,2021,16359.0,1.8090000000000002,9043.117744610281
E05013726,2022,16521.0,1.8090000000000002,9132.669983416252
E05013726,2023,16639.0,1.8090000000000002,9197.899391929242
E05013726,2024,16745.0,1.8090000000000002,9256.49530127142
E05013726,2025,16713.0,1.8090000000000002,9238.805970149253
E05013727,2013,16458.333333333332,2.0593333333333335,8070.347839273153
E05013727,2014,16903.333333333332,2.0593333333333335,8291.238360725554
E05013727,2015,17194.0,2.0593333333333335,8434.104068933326
E05013727,2016,17887.333333333332,2.0593333333333335,8772.454738843611
E05013727,2017,18183.333333333332,2.0593333333333335,8917.29922229177
E05013727,2018,18485.0,2.0593333333333335,9064.257452469601
E05013727,2019,18778.666666666668,2.0593333333333335,9207.317910376063
E05013727,2020,19071.666666666668,2.0593333333333335,9352.142139138576
E05013727,2021,19344.666666666668,2.0593333333333335,9487.189269820374
E05013727,2022,19593.0,2.0593333333333335,9610.497286589103
E05013727,2023,19807.333333333332,2.0593333333333335,9716.546518739347
E05013727,2024,20004.0,2.0593333333333335,9813.683330716356
E05013727,2025,20016.0,2.0593333333333335,9819.694222359882
E05013728,2013,17060.0,1.7955,9506.869544121379
E05013728,2014,17408.5,1.7955,9701.050426294565
E05013728,2015,18433.0,1.7955,10275.050428776449
E05013728,2016,19078.0,1.7955,10633.853112189214
E05013728,2017,19849.0,1.7955,11065.702754704876
E05013728,2018,20591.5,1.7955,11481.867201843543
E05013728,2019,21351.0,1.7955,11907.527801752087
E05013728,2020,22179.5,1.7955,12369.522249778027
E05013728,2021,22968.0,1.7955,12809.175555430083
E05013728,2022,23741.5,1.7955,13240.360053087494
E05013728,2023,24463.5,1.7955,13642.79425369444
E05013728,2024,25165.5,1.7955,14034.174609211885
E05013728,2025,25850.5,1.7955,14416.932590174594
E05013729,2013,15813.0,2.3845,7289.103662268966
E05013729,2014,16035.5,2.3845,7395.8800917780845
E05013729,2015,16165.5,2.3845,7457.301246934634
E05013729,2016,16262.5,2.3845,7496.564288931578
E05013729,2017,16311.5,2.3845,7520.268173716204
E05013729,2018,16389.5,2.3845,7557.956859680393
E05013729,2019,16429.5,2.3845,7575.5073010544465
E05013729,2020,16480.5,2.3845,7597.567245541024
E05013729,2021,16519.0,2.3845,7615.4404886105085
E05013729,2022,16527.0,2.3845,7618.033681479228
E05013729,2023,16509.0,2.3845,7607.479682934434
E05013729,2024,16472.0,2.3845,7592.1152269236245
E05013729,2025,16431.0,2.3845,7576.937387635367
E05013730,2013,16566.75,2.1975000000000002,7908.749979976987
E05013730,2014,16924.25,2.1975000000000002,8082.890178112179
E05013730,2015,17293.0,2.1975000000000002,8271.267653569164
E05013730,2016,17843.25,2.1975000000000002,8537.070916757872
E05013730,2017,18099.25,2.1975000000000002,8666.050255995355
E05013730,2018,18371.25,2.1975000000000002,8802.172069780241
E05013730,2019,18631.25,2.1975000000000002,8932.73255892191
E05013730,2020,18832.25,2.1975000000000002,9031.156792776888
E05013730,2021,19023.75,2.1975000000000002,9126.124574332935
E05013730,2022,19190.25,2.1975000000000002,9208.81727934198
E05013730,2023,19336.75,2.1975000000000002,9282.206641525121
E05013730,2024,19431.25,2.1975000000000002,9330.452213675866
E05013730,2025,19614.0,2.1975000000000002,9435.293323058084
E05013731,2013,15917.333333333334,2.1713333333333336,7939.822689841202
E05013731,2014,16137.0,2.1713333333333336,8051.885677231236
E05013731,2015,16248.0,2.1713333333333336,8106.777717631686
E05013731,2016,16336.0,2.1713333333333336,8146.32461668982
E05013731,2017,16413.0,2.1713333333333336,8187.53312822723
E05013731,2018,16505.0,2.1713333333333336,8235.581554973176
E05013731,2019,16572.666666666668,2.1713333333333336,8270.777551228275
E05013731,2020,16614.333333333332,2.1713333333333336,8289.877686139096
E05013731,2021,16646.333333333332,2.1713333333333336,8305.422598901752
E05013731,2022,16655.333333333332,2.1713333333333336,8309.252635790353
E05013731,2023,16638.333333333332,2.1713333333333336,8299.351307247598
E05013731,2024,16601.0,2.1713333333333336,8281.849501807726
E05013731,2025,16575.0,2.1713333333333336,8272.495030152326
E05013732,2013,16831.0,1.544,10900.906735751296
E05013732,2014,17297.0,1.544,11202.720207253886
E05013732,2015,17480.0,1.544,11321.243523316061
E05013732,2016,17583.0,1.544,11387.953367875647
E05013732,2017,17675.0,1.544,11447.538860103627
E05013732,2018,17760.0,1.544,11502.590673575129
E05013732,2019,17827.0,1.544,11545.984455958549
E05013732,2020,17992.0,1.544,11652.849740932643
E05013732,2021,18202.0,1.544,11788.860103626943
E05013732,2022,18391.0,1.544,11911.269430051812
E05013732,2023,18551.0,1.544,12014.896373056994
E05013732,2024,18692.0,1.544,12106.21761658031
E05013732,2025,18544.0,1.544,12010.362694300518
E05013733,2013,11579.0,0.8099999999999999,15746.694777231123
E05013733,2014,11451.5,0.8099999999999999,15577.983089597341
E05013733,2015,11447.5,0.8099999999999999,15565.08759412322
E05013733,2016,11416.0,0.8099999999999999,15517.272235789787
E05013733,2017,11478.5,0.8099999999999999,15595.447681641079
E05013733,2018,11546.5,0.8099999999999999,15686.18221136817
E05013733,2019,11604.0,0.8099999999999999,15760.10717717621
E05013733,2020,12200.5,0.8099999999999999,16381.871228080287
E05013733,2021,12854.0,0.8099999999999999,17071.86497438357
E05013733,2022,13533.5,0.8099999999999999,17788.839439302705
E05013733,2023,14215.0,0.8099999999999999,18505.946096184907
E05013733,2024,14894.0,0.8099999999999999,19216.35417955397
E05013733,2025,15006.0,0.8099999999999999,19324.370266299018
E05013734,2013,11889.0,0.895,13283.798882681564
E05013734,2014,11750.0,0.895,13128.491620111732
E05013734,2015,11708.0,0.895,13081.564245810056
E05013734,2016,11648.0,0.895,13014.525139664804
E05013734,2017,11693.0,0.895,13064.804469273742
E05013734,2018,11753.0,0.895,13131.843575418994
E05013734,2019,11801.0,0.895,13185.474860335195
E05013734,2020,11843.0,0.895,13232.402234636871
E05013734,2021,11917.0,0.895,13315.08379888268
E05013734,2022,11991.0,0.895,13397.765363128492
E05013734,2023,12058.0,0.895,13472.625698324022
E05013734,2024,12114.0,0.895,13535.195530726256
E05013734,2025,12138.0,0.895,13562.011173184357
E05013735,2013,11613.333333333334,0.8506666666666667,14738.426994317168
E05013735,2014,11730.666666666666,0.8506666666666667,14800.911735274465
E05013735,2015,11719.666666666666,0.8506666666666667,14781.669020340298
E05013735,2016,11705.333333333334,0.8506666666666667,14751.820205590848
E05013735,2017,11790.0,0.8506666666666667,14845.22166429994
E05013735,2018,11891.333333333334,0.8506666666666667,14959.891634625912
E05013735,2019,11978.0,0.8506666666666667,15055.617049259725
E05013735,2020,12332.666666666666,0.8506666666666667,15423.155402390466
E05013735,2021,12735.0,0.8506666666666667,15846.35488476528
E05013735,2022,13144.666666666666,0.8506666666666667,16278.00192154252
E05013735,2023,13557.666666666666,0.8506666666666667,16710.971370661126
E05013735,2024,13963.0,0.8506666666666667,17133.212393234284
E05013735,2025,14033.666666666666,0.8506666666666667,17201.020108457127
E05013736,2013,8915.0,3.44,2591.5697674418607
E05013736,2014,8844.0,3.44,2570.93023255814
E05013736,2015,8836.0,3.44,2568.6046511627906
E05013736,2016,8840.0,3.44,2569.767441860465
E05013736,2017,8956.0,3.44,2603.4883720930234
E05013736,2018,9127.0,3.44,2653.1976744186045
E05013736,2019,9306.0,3.44,2705.232558139535
E05013736,2020,10599.0,3.44,3081.1046511627906
E05013736,2021,11991.0,3.44,3485.7558139534885
E05013736,2022,13452.0,3.44,3910.4651162790697
E05013736,2023,14920.0,3.44,4337.209302325581
E05013736,2024,16415.0,3.44,4771.802325581395
E05013736,2025,18613.0,3.44,5410.7558139534885
E05013737,2013,13019.0,0.913,14886.14970865083
E05013737,2014,12965.0,0.913,14842.005894896976
E05013737,2015,13016.0,0.913,14906.727517216088
E05013737,2016,13010.5,0.913,14903.474457710228
E05013737,2017,13099.5,0.913,15005.521372397212
E05013737,2018,13203.5,0.913,15128.472080735639
E05013737,2019,13292.5,0.913,15232.610733058962
E05013737,2020,13852.5,0.913,15770.947937465195
E05013737,2021,14468.5,0.913,16367.853795688849
E05013737,2022,15107.5,0.913,16986.315417736307
E05013737,2023,15737.5,0.913,17591.398068538365
E05013737,2024,16361.5,0.913,18187.624791165807
E05013737,2025,16469.0,0.913,18287.994240930144
E05013738,2013,9855.0,1.0003333333333333,11675.011840942863
E05013738,2014,9740.666666666666,1.0003333333333333,11531.452581023002
E05013738,2015,9726.0,1.0003333333333333,11512.441445107432
E05013738,2016,9695.0,1.0003333333333333,11470.848114723076
E05013738,2017,9832.666666666666,1.0003333333333333,11631.692095401546
E05013738,2018,9979.666666666666,1.0003333333333333,11798.92131134801
E05013738,2019,10124.666666666666,1.0003333333333333,11965.072525162068
E05013738,2020,10306.0,1.0003333333333333,12219.853196899063
E05013738,2021,10521.666666666666,1.0003333333333333,12518.308437287094
E05013738,2022,10741.666666666666,1.0003333333333333,12823.266662010623
E05013738,2023,10950.666666666666,1.0003333333333333,13116.092217847456
E05013738,2024,11153.666666666666,1.0003333333333333,13401.128249094108
E05013738,2025,11259.333333333334,1.0003333333333333,13552.123662408952
E05013739,2013,10831.5,0.6365000000000001,17022.990492653415
E05013739,2014,10724.5,0.6365000000000001,16855.17471292752
E05013739,2015,10731.5,0.6365000000000001,16866.043956043955
E05013739,2016,10735.5,0.6365000000000001,16872.564514137546
E05013739,2017,10825.5,0.6365000000000001,17014.45980985307
E05013739,2018,10910.0,0.6365000000000001,17147.660204963577
E05013739,2019,10975.0,0.6365000000000001,17250.12717619459
E05013739,2020,11033.0,0.6365000000000001,17340.824793184343
E05013739,2021,11114.5,0.6365000000000001,17468.343005309296
E05013739,2022,11199.0,0.6365000000000001,17600.509939498705
E05013739,2023,11265.5,0.6365000000000001,17704.384491912584
E05013739,2024,11322.5,0.6365000000000001,17793.176935424126
E05013739,2025,11340.0,0.6365000000000001,17820.466724286947
E05013740,2013,11116.0,1.162,9615.866298408173
